assessmentId,internalTaxonId,scientificName,code,name,majorImportance,season,suitability
89519348,22718630,Prunella montanella,3.4,Shrubland - Temperate,Yes,non-breeding,Suitable
89519348,22718630,Prunella montanella,3.3,Shrubland - Boreal,Yes,non-breeding,Suitable
89520690,22679460,Lagopus lagopus,4.4,Grassland - Temperate,No,resident,Suitable
89520690,22679460,Lagopus lagopus,4.2,Grassland - Subarctic,No,resident,Suitable
89520690,22679460,Lagopus lagopus,4.1,Grassland - Tundra,Yes,resident,Suitable
89520690,22679460,Lagopus lagopus,1.1,Forest - Boreal,No,resident,Suitable
89520690,22679460,Lagopus lagopus,3.3,Shrubland - Boreal,No,resident,Suitable
89562931,22686856,Apus affinis,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,non-breeding,Suitable
89562931,22686856,Apus affinis,1.6,Forest - Subtropical/Tropical Moist Lowland,No,non-breeding,Suitable
89562931,22686856,Apus affinis,4.5,Grassland - Subtropical/Tropical Dry,No,non-breeding,Suitable
89562931,22686856,Apus affinis,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,No,non-breeding,Suitable
89562931,22686856,Apus affinis,3.5,Shrubland - Subtropical/Tropical Dry,No,non-breeding,Suitable
89562931,22686856,Apus affinis,2.1,Savanna - Dry,No,non-breeding,Suitable
89575948,22683027,Alcedo atthis,12.6,Marine Intertidal - Tidepools,No,non-breeding,Suitable
89575948,22683027,Alcedo atthis,12.1,Marine Intertidal - Rocky Shoreline,No,non-breeding,Suitable
89575948,22683027,Alcedo atthis,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,non-breeding,Suitable
89575948,22683027,Alcedo atthis,9.10,Marine Neritic - Estuaries,No,non-breeding,Suitable
89575948,22683027,Alcedo atthis,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Yes,non-breeding,Suitable
89575948,22683027,Alcedo atthis,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,non-breeding,Suitable
89575948,22683027,Alcedo atthis,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,non-breeding,Suitable
89575948,22683027,Alcedo atthis,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,No,non-breeding,Suitable
89575948,22683027,Alcedo atthis,14.4,Artificial/Terrestrial - Rural Gardens,No,breeding,Suitable
89575948,22683027,Alcedo atthis,14.5,Artificial/Terrestrial - Urban Areas,No,non-breeding,Suitable
89575948,22683027,Alcedo atthis,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),No,breeding,Suitable
89575948,22683027,Alcedo atthis,15.2,Artificial/Aquatic - Ponds (below 8ha),No,breeding,Suitable
89575948,22683027,Alcedo atthis,15.5,Artificial/Aquatic - Excavations (open),No,breeding,Suitable
89575948,22683027,Alcedo atthis,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",No,breeding,Suitable
89641304,22720960,Emberiza rustica,1.4,Forest - Temperate,No,non-breeding,Suitable
89641304,22720960,Emberiza rustica,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,non-breeding,Suitable
89641304,22720960,Emberiza rustica,1.1,Forest - Boreal,No,non-breeding,Suitable
89641304,22720960,Emberiza rustica,3.3,Shrubland - Boreal,No,non-breeding,Suitable
89641304,22720960,Emberiza rustica,14.1,Artificial/Terrestrial - Arable Land,No,passage,Suitable
89644875,22679862,Cygnus columbianus,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,breeding,Suitable
89644875,22679862,Cygnus columbianus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,breeding,Suitable
89644875,22679862,Cygnus columbianus,4.4,Grassland - Temperate,No,non-breeding,Suitable
89644875,22679862,Cygnus columbianus,4.1,Grassland - Tundra,No,breeding,Suitable
89644875,22679862,Cygnus columbianus,14.2,Artificial/Terrestrial - Pastureland,No,non-breeding,Suitable
89644875,22679862,Cygnus columbianus,14.1,Artificial/Terrestrial - Arable Land,No,non-breeding,Suitable
89656879,22692907,Fulica cristata,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),No,resident,Suitable
89656879,22692907,Fulica cristata,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,resident,Suitable
89656879,22692907,Fulica cristata,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),No,resident,Suitable
89656879,22692907,Fulica cristata,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,resident,Suitable
89656879,22692907,Fulica cristata,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,resident,Suitable
89656879,22692907,Fulica cristata,15.6,Artificial/Aquatic - Wastewater Treatment Areas,No,resident,Suitable
89656879,22692907,Fulica cristata,15.2,Artificial/Aquatic - Ponds (below 8ha),No,resident,Suitable
89656879,22692907,Fulica cristata,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),No,resident,Suitable
89656879,22692907,Fulica cristata,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,No,resident,Suitable
89656879,22692907,Fulica cristata,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,No,resident,Suitable
90008182,22680500,Turnix sylvaticus,4.5,Grassland - Subtropical/Tropical Dry,No,resident,Suitable
90008182,22680500,Turnix sylvaticus,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,No,resident,Suitable
90008182,22680500,Turnix sylvaticus,3.5,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable
90008182,22680500,Turnix sylvaticus,14.1,Artificial/Terrestrial - Arable Land,No,resident,Suitable
90011765,22717301,Melanocorypha yeltoniensis,4.5,Grassland - Subtropical/Tropical Dry,No,non-breeding,Suitable
90011765,22717301,Melanocorypha yeltoniensis,4.4,Grassland - Temperate,Yes,non-breeding,Suitable
90341807,22728245,Chlamydotis undulata,8.2,Desert - Temperate,Yes,breeding,Suitable
90341807,22728245,Chlamydotis undulata,8.1,Desert - Hot,Yes,non-breeding,Suitable
90341807,22728245,Chlamydotis undulata,4.5,Grassland - Subtropical/Tropical Dry,Yes,non-breeding,Suitable
90341807,22728245,Chlamydotis undulata,14.2,Artificial/Terrestrial - Pastureland,No,non-breeding,Suitable
92827620,22679746,Dendrocygna bicolor,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,breeding,Suitable
92827620,22679746,Dendrocygna bicolor,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,non-breeding,Suitable
92827620,22679746,Dendrocygna bicolor,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,breeding,Suitable
92827620,22679746,Dendrocygna bicolor,14.1,Artificial/Terrestrial - Arable Land,Yes,breeding,Suitable
92829021,22679763,Dendrocygna viduata,14.1,Artificial/Terrestrial - Arable Land,No,non-breeding,Suitable
92829021,22679763,Dendrocygna viduata,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),No,non-breeding,Suitable
92829021,22679763,Dendrocygna viduata,15.3,Artificial/Aquatic - Aquaculture Ponds,No,breeding,Suitable
92829021,22679763,Dendrocygna viduata,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),No,non-breeding,Suitable
92829021,22679763,Dendrocygna viduata,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,breeding,Suitable
92829021,22679763,Dendrocygna viduata,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,breeding,Suitable
92829021,22679763,Dendrocygna viduata,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,breeding,Suitable
92846435,22680153,Mareca falcata,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,non-breeding,Suitable
92846435,22680153,Mareca falcata,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,No,non-breeding,Suitable
92846435,22680153,Mareca falcata,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,non-breeding,Suitable
92846435,22680153,Mareca falcata,9.10,Marine Neritic - Estuaries,No,non-breeding,Suitable
92846435,22680153,Mareca falcata,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,breeding,Suitable
92855272,22680317,Sibirionetta formosa,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Yes,non-breeding,Suitable
92855272,22680317,Sibirionetta formosa,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,non-breeding,Suitable
92855272,22680317,Sibirionetta formosa,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,non-breeding,Suitable
92855272,22680317,Sibirionetta formosa,14.1,Artificial/Terrestrial - Arable Land,Yes,non-breeding,Suitable
92855272,22680317,Sibirionetta formosa,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,breeding,Suitable
92883427,22680868,Sphyrapicus varius,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,non-breeding,Suitable
92883427,22680868,Sphyrapicus varius,1.1,Forest - Boreal,Yes,breeding,Suitable
92883427,22680868,Sphyrapicus varius,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,non-breeding,Suitable
92883427,22680868,Sphyrapicus varius,14.4,Artificial/Terrestrial - Rural Gardens,No,non-breeding,Suitable
92883427,22680868,Sphyrapicus varius,14.2,Artificial/Terrestrial - Pastureland,No,non-breeding,Suitable
92883427,22680868,Sphyrapicus varius,1.4,Forest - Temperate,Yes,breeding,Suitable
92883427,22680868,Sphyrapicus varius,14.5,Artificial/Terrestrial - Urban Areas,No,non-breeding,Suitable
92883427,22680868,Sphyrapicus varius,1.5,Forest - Subtropical/Tropical Dry,No,non-breeding,Suitable
93273750,22690439,Streptopelia orientalis,3.6,Shrubland - Subtropical/Tropical Moist,No,breeding,Suitable
93273750,22690439,Streptopelia orientalis,14.5,Artificial/Terrestrial - Urban Areas,No,breeding,Suitable
93273750,22690439,Streptopelia orientalis,1.5,Forest - Subtropical/Tropical Dry,No,non-breeding,Suitable
93273750,22690439,Streptopelia orientalis,1.1,Forest - Boreal,No,non-breeding,Suitable
93273750,22690439,Streptopelia orientalis,14.4,Artificial/Terrestrial - Rural Gardens,No,non-breeding,Suitable
93273750,22690439,Streptopelia orientalis,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,No,breeding,Suitable
93273750,22690439,Streptopelia orientalis,15.3,Artificial/Aquatic - Aquaculture Ponds,No,non-breeding,Suitable
93273750,22690439,Streptopelia orientalis,3.4,Shrubland - Temperate,No,non-breeding,Suitable
93273750,22690439,Streptopelia orientalis,3.3,Shrubland - Boreal,No,breeding,Suitable
93273750,22690439,Streptopelia orientalis,14.1,Artificial/Terrestrial - Arable Land,No,non-breeding,Suitable
93273750,22690439,Streptopelia orientalis,1.6,Forest - Subtropical/Tropical Moist Lowland,No,non-breeding,Suitable
93357762,22692539,Crex egregia,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),No,non-breeding,Suitable
93357762,22692539,Crex egregia,14.1,Artificial/Terrestrial - Arable Land,No,breeding,Suitable
93357762,22692539,Crex egregia,15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),No,non-breeding,Suitable
93357762,22692539,Crex egregia,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,non-breeding,Suitable
93357762,22692539,Crex egregia,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,breeding,Suitable
93357762,22692539,Crex egregia,5.13,Wetlands (inland) - Permanent Inland Deltas,No,non-breeding,Suitable
93357762,22692539,Crex egregia,4.5,Grassland - Subtropical/Tropical Dry,No,breeding,Suitable
93357762,22692539,Crex egregia,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,No,non-breeding,Suitable
93357762,22692539,Crex egregia,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,breeding,Suitable
93357762,22692539,Crex egregia,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,No,breeding,Suitable
93357762,22692539,Crex egregia,2.1,Savanna - Dry,No,breeding,Suitable
93357762,22692539,Crex egregia,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),No,non-breeding,Suitable
93362623,22692643,Zapornia flavirostra,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,resident,Suitable
93362623,22692643,Zapornia flavirostra,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,resident,Suitable
93362623,22692643,Zapornia flavirostra,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),No,resident,Suitable
93362623,22692643,Zapornia flavirostra,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),No,resident,Suitable
93362623,22692643,Zapornia flavirostra,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),No,resident,Suitable
93362623,22692643,Zapornia flavirostra,5.3,Wetlands (inland) - Shrub Dominated Wetlands,No,resident,Suitable
93362623,22692643,Zapornia flavirostra,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,No,resident,Suitable
93362623,22692643,Zapornia flavirostra,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,resident,Suitable
93362623,22692643,Zapornia flavirostra,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,resident,Suitable
93362623,22692643,Zapornia flavirostra,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,No,resident,Suitable
93362623,22692643,Zapornia flavirostra,15.2,Artificial/Aquatic - Ponds (below 8ha),No,resident,Suitable
93364011,22692684,Porzana carolina,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,breeding,Suitable
93370659,22692816,Porphyrio alleni,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),No,breeding,Suitable
93370659,22692816,Porphyrio alleni,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,non-breeding,Suitable
93370659,22692816,Porphyrio alleni,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,breeding,Suitable
93370659,22692816,Porphyrio alleni,15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),No,breeding,Suitable
93370659,22692816,Porphyrio alleni,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,No,breeding,Suitable
93370659,22692816,Porphyrio alleni,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),No,non-breeding,Suitable
93370659,22692816,Porphyrio alleni,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,non-breeding,Suitable
93370659,22692816,Porphyrio alleni,15.2,Artificial/Aquatic - Ponds (below 8ha),No,breeding,Suitable
93370659,22692816,Porphyrio alleni,5.13,Wetlands (inland) - Permanent Inland Deltas,No,breeding,Suitable
93370659,22692816,Porphyrio alleni,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,non-breeding,Suitable
93371309,22692827,Porphyrio martinicus,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,breeding,Suitable
93377532,22692994,Pterocles senegallus,5.9,Wetlands (inland) - Freshwater Springs and Oases,No,breeding,Suitable
93377532,22692994,Pterocles senegallus,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),No,non-breeding,Suitable
93377532,22692994,Pterocles senegallus,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,breeding,Suitable
93377532,22692994,Pterocles senegallus,8.1,Desert - Hot,Yes,breeding,Suitable
93388294,22693165,Numenius minutus,1.1,Forest - Boreal,No,breeding,Suitable
93388294,22693165,Numenius minutus,4.5,Grassland - Subtropical/Tropical Dry,Yes,non-breeding,Suitable
93388294,22693165,Numenius minutus,14.2,Artificial/Terrestrial - Pastureland,No,non-breeding,Suitable
93388294,22693165,Numenius minutus,3.3,Shrubland - Boreal,Yes,breeding,Suitable
93392247,22693231,Tringa melanoleuca,12.4,Marine Intertidal - Mud Flats and Salt Flats,No,non-breeding,Suitable
93392247,22693231,Tringa melanoleuca,5.10,Wetlands (inland) - Tundra Wetlands (incl. pools and temporary waters from snowmelt),No,breeding,Suitable
93392247,22693231,Tringa melanoleuca,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,No,non-breeding,Suitable
93392247,22693231,Tringa melanoleuca,3.3,Shrubland - Boreal,No,breeding,Suitable
93392247,22693231,Tringa melanoleuca,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,non-breeding,Suitable
93392247,22693231,Tringa melanoleuca,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),No,non-breeding,Suitable
93392247,22693231,Tringa melanoleuca,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),No,non-breeding,Suitable
93392247,22693231,Tringa melanoleuca,1.1,Forest - Boreal,No,breeding,Suitable
93392247,22693231,Tringa melanoleuca,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,No,non-breeding,Suitable
93392247,22693231,Tringa melanoleuca,1.4,Forest - Temperate,No,breeding,Suitable
93392247,22693231,Tringa melanoleuca,5.14,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes",No,non-breeding,Suitable
93392879,22693235,Tringa flavipes,15.6,Artificial/Aquatic - Wastewater Treatment Areas,No,non-breeding,Suitable
93392879,22693235,Tringa flavipes,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,No,non-breeding,Suitable
93392879,22693235,Tringa flavipes,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,non-breeding,Suitable
93392879,22693235,Tringa flavipes,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,No,non-breeding,Suitable
93392879,22693235,Tringa flavipes,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,No,non-breeding,Suitable
93392879,22693235,Tringa flavipes,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,No,non-breeding,Suitable
93392879,22693235,Tringa flavipes,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),No,non-breeding,Suitable
93392879,22693235,Tringa flavipes,3.3,Shrubland - Boreal,No,breeding,Suitable
93392879,22693235,Tringa flavipes,5.10,Wetlands (inland) - Tundra Wetlands (incl. pools and temporary waters from snowmelt),No,breeding,Suitable
93394194,22693277,Actitis macularius,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,No,non-breeding,Suitable
93394194,22693277,Actitis macularius,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,No,non-breeding,Suitable
93394194,22693277,Actitis macularius,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,non-breeding,Suitable
93394194,22693277,Actitis macularius,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,breeding,Suitable
93394194,22693277,Actitis macularius,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),No,non-breeding,Suitable
93394194,22693277,Actitis macularius,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,non-breeding,Suitable
93394194,22693277,Actitis macularius,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,breeding,Suitable
93394194,22693277,Actitis macularius,12.4,Marine Intertidal - Mud Flats and Salt Flats,No,non-breeding,Suitable
93394194,22693277,Actitis macularius,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",No,non-breeding,Suitable
93394194,22693277,Actitis macularius,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,No,non-breeding,Suitable
93394897,22693289,Tringa brevipes,12.6,Marine Intertidal - Tidepools,No,non-breeding,Suitable
93394897,22693289,Tringa brevipes,12.1,Marine Intertidal - Rocky Shoreline,No,non-breeding,Suitable
93394897,22693289,Tringa brevipes,1.1,Forest - Boreal,Yes,breeding,Suitable
93394897,22693289,Tringa brevipes,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,breeding,Suitable
93394897,22693289,Tringa brevipes,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,No,non-breeding,Suitable
93394897,22693289,Tringa brevipes,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,breeding,Suitable
93394897,22693289,Tringa brevipes,12.4,Marine Intertidal - Mud Flats and Salt Flats,No,non-breeding,Suitable
93395925,22693319,Tringa semipalmata,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,No,non-breeding,Suitable
93395925,22693319,Tringa semipalmata,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Yes,non-breeding,Suitable
93395925,22693319,Tringa semipalmata,12.4,Marine Intertidal - Mud Flats and Salt Flats,No,non-breeding,Suitable
93395925,22693319,Tringa semipalmata,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,breeding,Suitable
93395925,22693319,Tringa semipalmata,12.1,Marine Intertidal - Rocky Shoreline,No,non-breeding,Suitable
93395925,22693319,Tringa semipalmata,12.6,Marine Intertidal - Tidepools,No,non-breeding,Suitable
93395925,22693319,Tringa semipalmata,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",No,non-breeding,Suitable
93396788,22693344,Limnodromus griseus,4.4,Grassland - Temperate,No,breeding,Suitable
93396788,22693344,Limnodromus griseus,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),No,non-breeding,Suitable
93396788,22693344,Limnodromus griseus,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,breeding,Suitable
93396788,22693344,Limnodromus griseus,5.10,Wetlands (inland) - Tundra Wetlands (incl. pools and temporary waters from snowmelt),No,breeding,Suitable
93396788,22693344,Limnodromus griseus,12.4,Marine Intertidal - Mud Flats and Salt Flats,Yes,non-breeding,Suitable
93397323,22693348,Limnodromus scolopaceus,5.10,Wetlands (inland) - Tundra Wetlands (incl. pools and temporary waters from snowmelt),Yes,breeding,Suitable
93397323,22693348,Limnodromus scolopaceus,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,non-breeding,Suitable
93397323,22693348,Limnodromus scolopaceus,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,non-breeding,Suitable
93397323,22693348,Limnodromus scolopaceus,12.4,Marine Intertidal - Mud Flats and Salt Flats,No,non-breeding,Suitable
93397323,22693348,Limnodromus scolopaceus,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),No,non-breeding,Suitable
93400702,22693373,Calidris pusilla,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Yes,non-breeding,Suitable
93400702,22693373,Calidris pusilla,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Yes,non-breeding,Suitable
93400702,22693373,Calidris pusilla,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,breeding,Suitable
93400702,22693373,Calidris pusilla,4.1,Grassland - Tundra,Yes,breeding,Suitable
93400702,22693373,Calidris pusilla,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,breeding,Suitable
93400702,22693373,Calidris pusilla,5.10,Wetlands (inland) - Tundra Wetlands (incl. pools and temporary waters from snowmelt),Yes,breeding,Suitable
93400702,22693373,Calidris pusilla,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),No,non-breeding,Suitable
93400702,22693373,Calidris pusilla,12.4,Marine Intertidal - Mud Flats and Salt Flats,Yes,non-breeding,Suitable
93400702,22693373,Calidris pusilla,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,breeding,Suitable
93400702,22693373,Calidris pusilla,5.13,Wetlands (inland) - Permanent Inland Deltas,No,breeding,Suitable
93401409,22693376,Calidris mauri,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,No,non-breeding,Suitable
93401409,22693376,Calidris mauri,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Yes,non-breeding,Suitable
93401409,22693376,Calidris mauri,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,No,non-breeding,Suitable
93401409,22693376,Calidris mauri,12.4,Marine Intertidal - Mud Flats and Salt Flats,Yes,non-breeding,Suitable
93401409,22693376,Calidris mauri,4.1,Grassland - Tundra,Yes,breeding,Suitable
93401409,22693376,Calidris mauri,9.10,Marine Neritic - Estuaries,Yes,non-breeding,Suitable
93401907,22693383,Calidris ruficollis,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,No,non-breeding,Suitable
93401907,22693383,Calidris ruficollis,12.4,Marine Intertidal - Mud Flats and Salt Flats,Yes,non-breeding,Suitable
93401907,22693383,Calidris ruficollis,9.10,Marine Neritic - Estuaries,No,non-breeding,Suitable
93401907,22693383,Calidris ruficollis,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,No,non-breeding,Suitable
93401907,22693383,Calidris ruficollis,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),No,non-breeding,Suitable
93401907,22693383,Calidris ruficollis,4.1,Grassland - Tundra,Yes,breeding,Suitable
93402557,22693392,Calidris subminuta,3.3,Shrubland - Boreal,No,breeding,Suitable
93402557,22693392,Calidris subminuta,15.6,Artificial/Aquatic - Wastewater Treatment Areas,No,non-breeding,Suitable
93402557,22693392,Calidris subminuta,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,Yes,non-breeding,Suitable
93402557,22693392,Calidris subminuta,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,No,non-breeding,Suitable
93402557,22693392,Calidris subminuta,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,No,non-breeding,Suitable
93402557,22693392,Calidris subminuta,4.1,Grassland - Tundra,No,breeding,Suitable
93402557,22693392,Calidris subminuta,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),No,non-breeding,Suitable
93403074,22693396,Calidris minutilla,4.1,Grassland - Tundra,No,breeding,Suitable
93403074,22693396,Calidris minutilla,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,breeding,Suitable
93403074,22693396,Calidris minutilla,5.10,Wetlands (inland) - Tundra Wetlands (incl. pools and temporary waters from snowmelt),No,breeding,Suitable
93403074,22693396,Calidris minutilla,9.10,Marine Neritic - Estuaries,No,non-breeding,Suitable
93403074,22693396,Calidris minutilla,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,No,non-breeding,Suitable
93403074,22693396,Calidris minutilla,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,non-breeding,Suitable
93403074,22693396,Calidris minutilla,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),No,non-breeding,Suitable
93403074,22693396,Calidris minutilla,1.1,Forest - Boreal,No,breeding,Suitable
93403074,22693396,Calidris minutilla,12.4,Marine Intertidal - Mud Flats and Salt Flats,No,non-breeding,Suitable
93403074,22693396,Calidris minutilla,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,No,non-breeding,Suitable
93403074,22693396,Calidris minutilla,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,non-breeding,Suitable
